CLIENT_NAME,PRODUCT,ESTIMATE,REGION,SysCode,DMA,TIMEZONE,ORDERED_DAYPART,NETWORK,Rate,SPOTLENGTH,DATE_AIRED,TIME_AIRED,SZSPOTTITLE,DISCLAIMER
SUPER STROKE,GOLFChannel,RE010795,XGFL,4917,Birmingham,CST,06:00-23:59,GOLF,.0300,30,07/05/2023,11:33:25,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4917,Birmingham,CST,06:00-23:59,GOLF,.0300,30,07/05/2023,16:42:00,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8144,Birmingham,CST,06:00-23:59,GOLF,.0900,30,07/08/2023,10:10:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0557,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0800,30,07/09/2023,10:29:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6783,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0500,30,07/06/2023,09:18:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6783,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0500,30,07/06/2023,15:45:16,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7781,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/07/2023,23:28:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7781,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/08/2023,11:34:42,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8478,Montgomery,CST,06:00-23:59,GOLF,.0100,30,07/06/2023,07:18:05,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7657,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0200,30,07/08/2023,08:13:29,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4893,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0800,30,07/08/2023,06:24:54,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9376,Montgomery,CST,06:00-23:59,GOLF,.0500,30,07/03/2023,08:17:27,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7657,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0200,30,07/03/2023,11:22:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7657,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0200,30,07/07/2023,10:18:03,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6786,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.1000,30,07/07/2023,08:27:29,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4893,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0800,30,07/03/2023,10:21:36,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6786,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.1000,30,07/08/2023,09:51:56,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,1640,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.1200,30,07/05/2023,23:27:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0558,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0200,30,07/08/2023,08:51:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0558,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0200,30,07/06/2023,06:47:17,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0558,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0200,30,07/06/2023,15:49:25,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7779,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0100,30,07/09/2023,07:51:02,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6784,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0600,30,07/09/2023,08:54:21,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6784,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0600,30,07/03/2023,10:13:28,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0533,Montgomery,CST,06:00-23:59,GOLF,.1700,30,07/09/2023,08:24:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0533,Montgomery,CST,06:00-23:59,GOLF,.1700,30,07/05/2023,10:23:19,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0533,Montgomery,CST,06:00-23:59,GOLF,.1700,30,07/07/2023,09:17:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6784,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0600,30,07/06/2023,23:36:56,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3182,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0500,30,07/06/2023,11:16:23,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3182,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0500,30,07/07/2023,16:19:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3266,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2100,30,07/09/2023,16:37:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3184,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/05/2023,15:21:00,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3184,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/05/2023,18:41:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3184,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/05/2023,23:57:21,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3184,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/06/2023,06:52:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3191,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0600,30,07/08/2023,10:12:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3191,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0600,30,07/09/2023,16:38:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,9616,Quincy/Hannibal,CST,06:00-23:59,GOLF,.0200,30,07/04/2023,17:38:04,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2439,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0400,30,07/05/2023,09:14:23,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2439,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0400,30,07/06/2023,09:32:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1609,St. Louis,CST,06:00-23:59,GOLF,.2600,30,07/08/2023,07:59:20,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2486,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.2000,30,07/04/2023,21:51:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5981,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,08:06:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5981,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,18:52:08,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5981,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/03/2023,08:17:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2439,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0400,30,07/06/2023,10:16:25,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/08/2023,11:49:12,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1963,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,19:52:19,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1963,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/03/2023,08:17:31,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1963,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/04/2023,14:34:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1739,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0300,30,07/06/2023,07:18:06,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1739,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0300,30,07/06/2023,23:58:09,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1739,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0300,30,07/09/2023,10:29:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5734,St. Louis,CST,06:00-23:59,GOLF,.0300,30,07/05/2023,06:46:25,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5734,St. Louis,CST,06:00-23:59,GOLF,.0300,30,07/07/2023,23:20:46,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5734,St. Louis,CST,06:00-23:59,GOLF,.0300,30,07/09/2023,09:22:02,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1510,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/08/2023,10:09:49,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1510,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/09/2023,17:49:34,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1432,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,14:21:33,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1432,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,23:27:00,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1432,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/06/2023,21:47:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5962,Kansas City,CST,06:00-23:59,GOLF,.2300,30,07/09/2023,13:36:20,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6179,Kansas City,CST,06:00-23:59,GOLF,.1700,30,07/06/2023,06:47:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6179,Kansas City,CST,06:00-23:59,GOLF,.1700,30,07/09/2023,08:24:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6179,Kansas City,CST,06:00-23:59,GOLF,.1700,30,07/07/2023,22:48:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5962,Kansas City,CST,06:00-23:59,GOLF,.2300,30,07/05/2023,10:23:49,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2656,Kansas City,CST,06:00-23:59,GOLF,.0900,30,07/03/2023,18:53:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5734,St. Louis,CST,06:00-23:59,GOLF,.0300,30,07/07/2023,15:19:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5734,St. Louis,CST,06:00-23:59,GOLF,.0300,30,07/09/2023,08:25:00,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5734,St. Louis,CST,06:00-23:59,GOLF,.0300,30,07/09/2023,08:55:38,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3370,St. Louis,CST,06:00-23:59,GOLF,.1300,30,07/07/2023,23:20:16,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3370,St. Louis,CST,06:00-23:59,GOLF,.1300,30,07/05/2023,23:27:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1690,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/03/2023,23:10:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1690,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/07/2023,09:41:17,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,7665,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/05/2023,11:57:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6179,Kansas City,CST,06:00-23:59,GOLF,.1700,30,07/07/2023,07:40:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6179,Kansas City,CST,06:00-23:59,GOLF,.1700,30,07/08/2023,10:34:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6179,Kansas City,CST,06:00-23:59,GOLF,.1700,30,07/08/2023,14:55:54,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2876,St Joseph,CST,06:00-23:59,GOLF,.0400,30,07/06/2023,07:17:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/05/2023,08:48:05,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/05/2023,09:13:53,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/03/2023,08:41:00,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/06/2023,11:32:35,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2758,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/07/2023,13:53:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1181,Kansas City,CST,06:00-23:59,GOLF,.1200,30,07/03/2023,09:13:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1181,Kansas City,CST,06:00-23:59,GOLF,.1200,30,07/04/2023,08:17:42,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1181,Kansas City,CST,06:00-23:59,GOLF,.1200,30,07/08/2023,19:47:38,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5962,Kansas City,CST,06:00-23:59,GOLF,.2300,30,07/03/2023,23:10:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5962,Kansas City,CST,06:00-23:59,GOLF,.2300,30,07/05/2023,13:33:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5962,Kansas City,CST,06:00-23:59,GOLF,.2300,30,07/04/2023,14:34:56,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,7665,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/06/2023,06:47:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,7665,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/06/2023,09:32:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,7665,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/08/2023,11:35:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1690,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/09/2023,09:21:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1690,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/03/2023,23:59:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1690,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/06/2023,09:08:21,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2486,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.2000,30,07/08/2023,08:20:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2486,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.2000,30,07/09/2023,12:20:08,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4331,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0200,30,07/03/2023,06:33:40,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3266,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2100,30,07/08/2023,10:12:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3184,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/08/2023,08:12:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3273,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1600,30,07/06/2023,10:07:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8478,Montgomery,CST,06:00-23:59,GOLF,.0100,30,07/03/2023,06:52:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,1270,Birmingham,CST,06:00-23:59,GOLF,.0200,30,07/09/2023,10:30:08,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0533,Montgomery,CST,06:00-23:59,GOLF,.1700,30,07/03/2023,11:29:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0556,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0700,30,07/03/2023,17:29:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2479,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.1900,30,07/05/2023,08:06:04,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2322,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.1400,30,07/09/2023,19:23:50,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8142,Birmingham,CST,06:00-23:59,GOLF,.0600,30,07/07/2023,07:40:11,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9838,Birmingham,CST,06:00-23:59,GOLF,.5000,30,07/07/2023,09:17:53,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8143,Birmingham,CST,06:00-23:59,GOLF,.0400,30,07/04/2023,23:49:10,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8498,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0600,30,07/05/2023,21:57:09,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8498,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0600,30,07/09/2023,18:20:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2324,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.2200,30,07/03/2023,16:29:50,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2085,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0800,30,07/07/2023,08:27:26,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9839,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2700,30,07/09/2023,10:21:22,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3665,Montgomery,CST,06:00-23:59,GOLF,.0200,30,07/05/2023,15:49:24,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3665,Montgomery,CST,06:00-23:59,GOLF,.0200,30,07/06/2023,08:18:41,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3665,Montgomery,CST,06:00-23:59,GOLF,.0200,30,07/09/2023,09:54:08,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4331,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0200,30,07/03/2023,20:22:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4331,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0200,30,07/09/2023,08:13:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3279,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1300,30,07/03/2023,11:39:24,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3666,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/06/2023,23:51:08,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3666,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/09/2023,18:20:12,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3657,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0400,30,07/03/2023,23:10:15,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3657,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0400,30,07/05/2023,13:57:15,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3657,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0400,30,07/05/2023,23:27:31,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3657,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0400,30,07/08/2023,08:19:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3182,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0500,30,07/03/2023,06:48:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3182,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0500,30,07/05/2023,08:13:05,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3184,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/07/2023,10:17:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3184,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/07/2023,21:51:26,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3194,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/05/2023,09:48:09,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3191,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0600,30,07/09/2023,10:21:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3273,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1600,30,07/03/2023,08:50:42,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3273,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1600,30,07/05/2023,12:57:18,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3191,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0600,30,07/05/2023,16:21:06,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3273,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1600,30,07/07/2023,14:31:26,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3279,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1300,30,07/08/2023,07:53:21,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3279,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1300,30,07/09/2023,18:49:58,SSFYG11823H,This is not final. Actual invoice may vary
